# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1831       1.271415392380e-10       3.884750048157e-12       2.127564077022e-12       0.000000000000e+00       7.181106485940e-16      -6.315651888986e-17       1.405036086966e-17 
 1832       1.265062949528e-10       3.907461944257e-12       2.064347744869e-12       0.000000000000e+00       7.164239264969e-16      -6.378233474095e-17       1.421730284850e-17 
 1833       1.258776966909e-10       3.929954638006e-12       1.999411394193e-12       0.000000000000e+00       7.147418169776e-16      -6.442908846956e-17       1.438327069491e-17 
 1834       1.252558095215e-10       3.952222947021e-12       1.932782948600e-12       0.000000000000e+00       7.130643086364e-16      -6.509630414293e-17       1.454821165955e-17 
 1835       1.246406987151e-10       3.974261668973e-12       1.864490470913e-12       0.000000000000e+00       7.113913899403e-16      -6.578350353715e-17       1.471207277587e-17 
 1836       1.240324297438e-10       3.996065581562e-12       1.794562163366e-12       0.000000000000e+00       7.097230492233e-16      -6.649020613388e-17       1.487480085979e-17 
 1837       1.234310682817e-10       4.017629442489e-12       1.723026367804e-12       0.000000000000e+00       7.080592746856e-16      -6.721592911719e-17       1.503634250949e-17 
 1838       1.228366802049e-10       4.038947989434e-12       1.649911565879e-12       0.000000000000e+00       7.064000543939e-16      -6.796018737031e-17       1.519664410501e-17 
 1839       1.222493315919e-10       4.060015940026e-12       1.575246379248e-12       0.000000000000e+00       7.047453762809e-16      -6.872249347245e-17       1.535565180808e-17 
 1840       1.216690887236e-10       4.080827991819e-12       1.499059569770e-12       0.000000000000e+00       7.030952281449e-16      -6.950235769550e-17       1.551331156173e-17 
 1841       1.210960180841e-10       4.101378822265e-12       1.421380039704e-12       0.000000000000e+00       7.014495976501e-16      -7.029928800092e-17       1.566956909007e-17 
 1842       1.205301863602e-10       4.121663088692e-12       1.342236831906e-12       0.000000000000e+00       6.998084723258e-16      -7.111279003644e-17       1.582436989794e-17 
 1843       1.199716604422e-10       4.141675428271e-12       1.261659130026e-12       0.000000000000e+00       6.981718395664e-16      -7.194236713289e-17       1.597765927069e-17 
 1844       1.194205074236e-10       4.161410457997e-12       1.179676258704e-12       0.000000000000e+00       6.965396866314e-16      -7.278752030094e-17       1.612938227382e-17 
 1845       1.188767946021e-10       4.180862774659e-12       1.096317683772e-12       0.000000000000e+00       6.949120006448e-16      -7.364774822795e-17       1.627948375275e-17 
 1846       1.183405894791e-10       4.200026954817e-12       1.011613012445e-12       0.000000000000e+00       6.932887685952e-16      -7.452254727468e-17       1.642790833248e-17 
 1847       1.178119597602e-10       4.218897554772e-12       9.255919935229e-13       0.000000000000e+00       6.916699773351e-16      -7.541141147211e-17       1.657460041736e-17 
 1848       1.172909733556e-10       4.237469110544e-12       8.382845175877e-13       0.000000000000e+00       6.900556135814e-16      -7.631383251822e-17       1.671950419073e-17 
 1849       1.167776983801e-10       4.255736137844e-12       7.497206171981e-13       0.000000000000e+00       6.884456639145e-16      -7.722929977477e-17       1.686256361468e-17 
 1850       1.162722031534e-10       4.273693132050e-12       6.599304670886e-13       0.000000000000e+00       6.868401147782e-16      -7.815730026408e-17       1.700372242974e-17 
 1851       1.157745562005e-10       4.291334568179e-12       5.689443843672e-13       0.000000000000e+00       6.852389524799e-16      -7.909731866582e-17       1.714292415461e-17 
 1852       1.152848262516e-10       4.308654900862e-12       4.767928287115e-13       0.000000000000e+00       6.836421631900e-16      -8.004883731379e-17       1.728011208585e-17 
 1853       1.148030822426e-10       4.325648564317e-12       3.835064025673e-13       0.000000000000e+00       6.820497329415e-16      -8.101133619270e-17       1.741522929758e-17 
 1854       1.143293933153e-10       4.342309972327e-12       2.891158513450e-13       0.000000000000e+00       6.804616476303e-16      -8.198429293493e-17       1.754821864125e-17 
 1855       1.138638288176e-10       4.358633518208e-12       1.936520636175e-13       0.000000000000e+00       6.788778930146e-16      -8.296718281738e-17       1.767902274526e-17 
 1856       1.134064583036e-10       4.374613574789e-12       9.714607131706e-14       0.000000000000e+00       6.772984547147e-16      -8.395947875817e-17       1.780758401476e-17 
 1857       1.129573515341e-10       4.390244494381e-12      -3.709500667648e-16       0.000000000000e+00       6.757233182129e-16      -8.496065131349e-17       1.793384463129e-17 
 1858       1.125165784767e-10       4.405520608756e-12      -9.886768129026e-14       0.000000000000e+00       6.741524688531e-16      -8.597016867433e-17       1.805774655253e-17 
 1859       1.120842093059e-10       4.420436229116e-12      -1.983126591580e-13       0.000000000000e+00       6.725858918408e-16      -8.698749666331e-17       1.817923151200e-17 
 1860       1.116603144036e-10       4.434985646073e-12      -2.986742763256e-13       0.000000000000e+00       6.710235722427e-16      -8.801209873143e-17       1.829824101878e-17 
 1861       1.112449643591e-10       4.449163129617e-12      -3.999207811023e-13       0.000000000000e+00       6.694654949865e-16      -8.904343595486e-17       1.841471635720e-17 
 1862       1.108382299694e-10       4.462962929095e-12      -5.020202772536e-13       0.000000000000e+00       6.679116448608e-16      -9.008096703172e-17       1.852859858656e-17 
 1863       1.104401822398e-10       4.476379273181e-12      -6.049407238040e-13       0.000000000000e+00       6.663620065145e-16      -9.112414827890e-17       1.863982854085e-17 
 1864       1.100508923833e-10       4.489406369854e-12      -7.086499348397e-13       0.000000000000e+00       6.648165644571e-16      -9.217243362878e-17       1.874834682845e-17 
 1865       1.096704318216e-10       4.502038406369e-12      -8.131155793111e-13       0.000000000000e+00       6.632753030582e-16      -9.322527462604e-17       1.885409383184e-17 
 1866       1.092988721852e-10       4.514269549232e-12      -9.183051808356e-13       0.000000000000e+00       6.617382065470e-16      -9.428212042448e-17       1.895700970731e-17 
 1867       1.089362853132e-10       4.526093944178e-12      -1.024186117500e-12       0.000000000000e+00       6.602052590127e-16      -9.534241778375e-17       1.905703438470e-17 
 1868       1.085827432540e-10       4.537505716136e-12      -1.130725621664e-12       0.000000000000e+00       6.586764444038e-16      -9.640561106614e-17       1.915410756704e-17 
 1869       1.082383182654e-10       4.548498969213e-12      -1.237890779761e-12       0.000000000000e+00       6.571517465279e-16      -9.747114223339e-17       1.924816873035e-17 
 1870       1.079030657921e-10       4.559068672833e-12      -1.345648827927e-12       0.000000000000e+00       6.556311501766e-16      -9.853848789662e-17       1.933916605171e-17 
 1871       1.075769732515e-10       4.569213327810e-12      -1.453968041802e-12       0.000000000000e+00       6.541146445102e-16      -9.960727078963e-17       1.942708327075e-17 
 1872       1.072600108479e-10       4.578932321091e-12      -1.562816853301e-12       0.000000000000e+00       6.526022196989e-16      -1.006771491615e-16       1.951191303784e-17 
 1873       1.069521485578e-10       4.588225041482e-12      -1.672163555229e-12       0.000000000000e+00       6.510938657999e-16      -1.017477798010e-16       1.959364800472e-17 
 1874       1.066533561302e-10       4.597090879650e-12      -1.781976301097e-12       0.000000000000e+00       6.495895727578e-16      -1.028188180340e-16       1.967228082457e-17 
 1875       1.063636030857e-10       4.605529228135e-12      -1.892223104938e-12       0.000000000000e+00       6.480893304038e-16      -1.038899177222e-16       1.974780415198e-17 
 1876       1.060828587166e-10       4.613539481347e-12      -2.002871841111e-12       0.000000000000e+00       6.465931284558e-16      -1.049607312609e-16       1.982021064299e-17 
 1877       1.058110920861e-10       4.621121035571e-12      -2.113890244125e-12       0.000000000000e+00       6.451009565182e-16      -1.060309095770e-16       1.988949295511e-17 
 1878       1.055482720283e-10       4.628273288979e-12      -2.225245908442e-12       0.000000000000e+00       6.436128040817e-16      -1.071001021270e-16       1.995564374731e-17 
 1879       1.052943671479e-10       4.634995641625e-12      -2.336906288297e-12       0.000000000000e+00       6.421286605230e-16      -1.081679568954e-16       2.001865568007e-17 
 1880       1.050493458196e-10       4.641287495455e-12      -2.448838697504e-12       0.000000000000e+00       6.406485151046e-16      -1.092341203922e-16       2.007852141537e-17 
 1881       1.048131761877e-10       4.647148254311e-12      -2.561010309276e-12       0.000000000000e+00       6.391723569750e-16      -1.102982376517e-16       2.013523361673e-17 
 1882       1.045858261661e-10       4.652577323932e-12      -2.673388156033e-12       0.000000000000e+00       6.377001751680e-16      -1.113599522297e-16       2.018878494922e-17 
 1883       1.043672634376e-10       4.657574111966e-12      -2.785939129216e-12       0.000000000000e+00       6.362319586027e-16      -1.124189062023e-16       2.023916807944e-17 
 1884       1.041574554538e-10       4.662138027964e-12      -2.898629979101e-12       0.000000000000e+00       6.347676960834e-16      -1.134747401634e-16       2.028637567560e-17 
 1885       1.039563694345e-10       4.666268483394e-12      -3.011427314607e-12       0.000000000000e+00       6.333073762994e-16      -1.145270932231e-16       2.033040040749e-17 
 1886       1.037639723678e-10       4.669964891641e-12      -3.124297603118e-12       0.000000000000e+00       6.318509878247e-16      -1.155756030056e-16       2.037123494652e-17 
 1887       1.035802310091e-10       4.673226668011e-12      -3.237207170287e-12       0.000000000000e+00       6.303985191178e-16      -1.166199056474e-16       2.040887196573e-17 
 1888       1.034051118814e-10       4.676053229738e-12      -3.350122199853e-12       0.000000000000e+00       6.289499585217e-16      -1.176596357951e-16       2.044330413978e-17 
 1889       1.032385812743e-10       4.678443995985e-12      -3.463008733452e-12       0.000000000000e+00       6.275052942635e-16      -1.186944266036e-16       2.047452414503e-17 
 1890       1.030806052444e-10       4.680398387854e-12      -3.575832670432e-12       0.000000000000e+00       6.260645144543e-16      -1.197239097344e-16       2.050252465949e-17 
 1891       1.029311496142e-10       4.681915828383e-12      -3.688559767664e-12       0.000000000000e+00       6.246276070892e-16      -1.207477153530e-16       2.052729836287e-17 
 1892       1.027901799724e-10       4.682995742559e-12      -3.801155639356e-12       0.000000000000e+00       6.231945600466e-16      -1.217654721278e-16       2.054883793660e-17 
 1893       1.026576616730e-10       4.683637557314e-12      -3.913585756864e-12       0.000000000000e+00       6.217653610885e-16      -1.227768072274e-16       2.056713606384e-17 
 1894       1.025335598353e-10       4.683840701537e-12      -4.025815448507e-12       0.000000000000e+00       6.203399978603e-16      -1.237813463190e-16       2.058218542948e-17 
 1895       1.024178393435e-10       4.683604606073e-12      -4.137809899379e-12       0.000000000000e+00       6.189184578902e-16      -1.247787135666e-16       2.059397872019e-17 
 1896       1.023104648463e-10       4.682928703730e-12      -4.249534151159e-12       0.000000000000e+00       6.175007285893e-16      -1.257685316287e-16       2.060250862440e-17 
 1897       1.022114007564e-10       4.681812429283e-12      -4.360953101931e-12       0.000000000000e+00       6.160867972514e-16      -1.267504216567e-16       2.060776783235e-17 
 1898       1.021206112505e-10       4.680255219479e-12      -4.472031505987e-12       0.000000000000e+00       6.146766510530e-16      -1.277240032926e-16       2.060974903609e-17 
 1899       1.020380602687e-10       4.678256513041e-12      -4.582733973650e-12       0.000000000000e+00       6.132702770525e-16      -1.286888946673e-16       2.060844492949e-17 
 1900       1.019637115141e-10       4.675815750672e-12      -4.693024971077e-12       0.000000000000e+00       6.118676621908e-16      -1.296447123986e-16       2.060384820827e-17 
 1901       1.018975284527e-10       4.672932375061e-12      -4.802868820081e-12       0.000000000000e+00       6.104687932905e-16      -1.305910715893e-16       2.059595157001e-17 
