# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1583       1.811148864396e-10       4.555931449947e-12      -9.828707555543e-12       2.377491323200e-14       1.328844533335e-15      -1.531088307266e-16      -3.276314292141e-17 
 1584       1.813503299620e-10       4.538038728979e-12      -9.878535884831e-12       2.377544990170e-14       1.325357452295e-15      -1.501500669351e-16      -3.267076660287e-17 
 1585       1.815890582987e-10       4.519914602811e-12      -9.926779396075e-12       2.377608976890e-14       1.321881337325e-15      -1.471379938231e-16      -3.257587706011e-17 
 1586       1.818309186320e-10       4.501564433885e-12      -9.973421506736e-12       2.377683144448e-14       1.318416142176e-15      -1.440773273796e-16      -3.247849955927e-17 
 1587       1.820757573283e-10       4.482993614485e-12      -1.001844557434e-11       2.377767353044e-14       1.314961820104e-15      -1.409728080708e-16      -3.237865952705e-17 
 1588       1.823234199373e-10       4.464207566790e-12      -1.006183489640e-11       2.377861461982e-14       1.311518323859e-15      -1.378292008793e-16      -3.227638255104e-17 
 1589       1.825737511904e-10       4.445211742919e-12      -1.010357271033e-11       2.377965329669e-14       1.308085605693e-15      -1.346512953427e-16      -3.217169437994e-17 
 1590       1.828265949992e-10       4.426011624982e-12      -1.014364219335e-11       2.378078813618e-14       1.304663617354e-15      -1.314439055925e-16      -3.206462092384e-17 
 1591       1.830817944547e-10       4.406612725126e-12      -1.018202646245e-11       2.378201770440e-14       1.301252310086e-15      -1.282118703931e-16      -3.195518825450e-17 
 1592       1.833391918256e-10       4.387020585584e-12      -1.021870857425e-11       2.378334055850e-14       1.297851634630e-15      -1.249600531808e-16      -3.184342260561e-17 
 1593       1.835986285571e-10       4.367240778725e-12      -1.025367152496e-11       2.378475524658e-14       1.294461541221e-15      -1.216933421024e-16      -3.172935037308e-17 
 1594       1.838599452695e-10       4.347278907100e-12      -1.028689825027e-11       2.378626030772e-14       1.291081979586e-15      -1.184166500546e-16      -3.161299811528e-17 
 1595       1.841229817571e-10       4.327140603493e-12      -1.031837162529e-11       2.378785427196e-14       1.287712898947e-15      -1.151349147223e-16      -3.149439255331e-17 
 1596       1.843875769869e-10       4.306831530965e-12      -1.034807446446e-11       2.378953566027e-14       1.284354248017e-15      -1.118530986177e-16      -3.137356057131e-17 
 1597       1.846535741360e-10       4.286357418508e-12      -1.037599308103e-11       2.379130285322e-14       1.281005979032e-15      -1.085757526028e-16      -3.125052818034e-17 
 1598       1.849208357593e-10       4.265724168249e-12      -1.040212800130e-11       2.379315369562e-14       1.277668059895e-15      -1.053057020035e-16      -3.112531739928e-17 
 1599       1.851892287581e-10       4.244937749325e-12      -1.042648334836e-11       2.379508588823e-14       1.274340462144e-15      -1.020453485369e-16      -3.099794934592e-17 
 1600       1.854586193532e-10       4.224004162416e-12      -1.044906329152e-11       2.379709711873e-14       1.271023156923e-15      -9.879710575420e-17      -3.086844527091e-17 
 1601       1.857288730831e-10       4.202929439797e-12      -1.046987204641e-11       2.379918506169e-14       1.267716114988e-15      -9.556339905934e-17      -3.073682655799e-17 
 1602       1.859998548035e-10       4.181719645390e-12      -1.048891387504e-11       2.380134737856e-14       1.264419306700e-15      -9.234666572698e-17      -3.060311472425e-17 
 1603       1.862714286861e-10       4.160380874813e-12      -1.050619308593e-11       2.380358171766e-14       1.261132702028e-15      -8.914935492110e-17      -3.046733142027e-17 
 1604       1.865434582172e-10       4.138919255427e-12      -1.052171403413e-11       2.380588571414e-14       1.257856270550e-15      -8.597392771335e-17      -3.032949843043e-17 
 1605       1.868158061972e-10       4.117340946390e-12      -1.053548112138e-11       2.380825698995e-14       1.254589981445e-15      -8.282285710137e-17      -3.018963767304e-17 
 1606       1.870883347389e-10       4.095652138705e-12      -1.054749879614e-11       2.381069315385e-14       1.251333803499e-15      -7.969862802723e-17      -3.004777120066e-17 
 1607       1.873609052669e-10       4.073859055271e-12      -1.055777155369e-11       2.381319180137e-14       1.248087705102e-15      -7.660373739575e-17      -2.990392120023e-17 
 1608       1.876333785164e-10       4.051967950931e-12      -1.056630393622e-11       2.381575051479e-14       1.244851654247e-15      -7.354069409292e-17      -2.975810999335e-17 
 1609       1.879056145319e-10       4.029985112526e-12      -1.057310053294e-11       2.381836686310e-14       1.241625618529e-15      -7.051201900424e-17      -2.961036003647e-17 
 1610       1.881774726665e-10       4.007916858941e-12      -1.057816598011e-11       2.382103840202e-14       1.238409565145e-15      -6.752024503313e-17      -2.946069392113e-17 
 1611       1.884488115807e-10       3.985769541155e-12      -1.058150496117e-11       2.382376267394e-14       1.235203460894e-15      -6.456791711926e-17      -2.930913437416e-17 
 1612       1.887194892411e-10       3.963549542294e-12      -1.058312220682e-11       2.382653720793e-14       1.232007272172e-15      -6.165759225697e-17      -2.915570425794e-17 
 1613       1.889893629195e-10       3.941263277681e-12      -1.058302249508e-11       2.382935951968e-14       1.228820964978e-15      -5.879183951362e-17      -2.900042657056e-17 
 1614       1.892582891921e-10       3.918917194882e-12      -1.058121065142e-11       2.383222711153e-14       1.225644504907e-15      -5.597324004797e-17      -2.884332444609e-17 
 1615       1.895261239379e-10       3.896517773759e-12      -1.057769154879e-11       2.383513747240e-14       1.222477857152e-15      -5.320438712856e-17      -2.868442115480e-17 
 1616       1.897927223380e-10       3.874071526520e-12      -1.057247010776e-11       2.383808807779e-14       1.219320986504e-15      -5.048788615206e-17      -2.852374010334e-17 
 1617       1.900579388744e-10       3.851584997769e-12      -1.056555129656e-11       2.384107638976e-14       1.216173857351e-15      -4.782635466171e-17      -2.836130483501e-17 
 1618       1.903216273289e-10       3.829064764555e-12      -1.055694013121e-11       2.384409985690e-14       1.213036433674e-15      -4.522242236561e-17      -2.819713902993e-17 
 1619       1.905836407822e-10       3.806517436421e-12      -1.054664167556e-11       2.384715591434e-14       1.209908679051e-15      -4.267873115515e-17      -2.803126650533e-17 
 1620       1.908438316127e-10       3.783949655459e-12      -1.053466104141e-11       2.385024198366e-14       1.206790556653e-15      -4.019793512339e-17      -2.786371121568e-17 
 1621       1.911020514952e-10       3.761368096353e-12      -1.052100338857e-11       2.385335547295e-14       1.203682029243e-15      -3.778270058338e-17      -2.769449725301e-17 
 1622       1.913581514004e-10       3.738779466434e-12      -1.050567392499e-11       2.385649377672e-14       1.200583059178e-15      -3.543570608662e-17      -2.752364884704e-17 
 1623       1.916119815934e-10       3.716190505730e-12      -1.048867790678e-11       2.385965427593e-14       1.197493608407e-15      -3.315964244134e-17      -2.735119036547e-17 
 1624       1.918633916325e-10       3.693607987013e-12      -1.047002063834e-11       2.386283433795e-14       1.194413638469e-15      -3.095721273095e-17      -2.717714631416e-17 
 1625       1.921122303685e-10       3.671038715849e-12      -1.044970747245e-11       2.386603131650e-14       1.191343110493e-15      -2.883113233239e-17      -2.700154133736e-17 
 1626       1.923583459437e-10       3.648489530653e-12      -1.042774381033e-11       2.386924255171e-14       1.188281985196e-15      -2.678412893448e-17      -2.682440021794e-17 
 1627       1.926015857902e-10       3.625967302733e-12      -1.040413510175e-11       2.387246537003e-14       1.185230222887e-15      -2.481894255634e-17      -2.664574787761e-17 
 1628       1.928417966295e-10       3.603478936345e-12      -1.037888684507e-11       2.387569708423e-14       1.182187783460e-15      -2.293832556573e-17      -2.646560937713e-17 
 1629       1.930788244711e-10       3.581031368737e-12      -1.035200458739e-11       2.387893499337e-14       1.179154626397e-15      -2.114504269745e-17      -2.628400991653e-17 
 1630       1.933125146115e-10       3.558631570205e-12      -1.032349392461e-11       2.388217638282e-14       1.176130710766e-15      -1.944187107170e-17      -2.610097483535e-17 
 1631       1.935427116331e-10       3.536286544142e-12      -1.029336050148e-11       2.388541852418e-14       1.173115995220e-15      -1.783160021245e-17      -2.591652961285e-17 
 1632       1.937692594032e-10       3.514003327083e-12      -1.026161001173e-11       2.388865867530e-14       1.170110437998e-15      -1.631703206583e-17      -2.573069986822e-17 
 1633       1.939920010729e-10       3.491788988762e-12      -1.022824819815e-11       2.389189408023e-14       1.167113996922e-15      -1.490098101849e-17      -2.554351136080e-17 
 1634       1.942107790759e-10       3.469650632156e-12      -1.019328085266e-11       2.389512196923e-14       1.164126629396e-15      -1.358627391601e-17      -2.535498999033e-17 
 1635       1.944254351275e-10       3.447595393539e-12      -1.015671381639e-11       2.389833955872e-14       1.161148292410e-15      -1.237575008123e-17      -2.516516179715e-17 
 1636       1.946358242104e-10       3.425630014483e-12      -1.011855526251e-11       2.390154414205e-14       1.158178945864e-15      -1.127144043244e-17      -2.497404094909e-17 
 1637       1.948418566699e-10       3.403759553575e-12      -1.007882256668e-11       2.390473336273e-14       1.155218562604e-15      -1.027209677288e-17      -2.478159358424e-17 
 1638       1.950434564927e-10       3.381988663281e-12      -1.003753549823e-11       2.390790494359e-14       1.152267118478e-15      -9.375640443431e-18      -2.458777364529e-17 
 1639       1.952405473542e-10       3.360322016974e-12      -9.994713943125e-12       2.391105659623e-14       1.149324589011e-15      -8.579981199171e-18      -2.439253486321e-17 
 1640       1.954330526181e-10       3.338764308971e-12      -9.950377904233e-12       2.391418602099e-14       1.146390949404e-15      -7.883017190966e-18      -2.419583075690e-17 
 1641       1.956208953354e-10       3.317320254559e-12      -9.904547501466e-12       2.391729090690e-14       1.143466174535e-15      -7.282634947063e-18      -2.399761463287e-17 
 1642       1.958039982448e-10       3.295994590026e-12      -9.857242971986e-12       2.392036893172e-14       1.140550238958e-15      -6.776709354679e-18      -2.379783958497e-17 
 1643       1.959822837715e-10       3.274792072695e-12      -9.808484670388e-12       2.392341776190e-14       1.137643116899e-15      -6.363103641594e-18      -2.359645849403e-17 
 1644       1.961556740272e-10       3.253717480954e-12      -9.758293068891e-12       2.392643505253e-14       1.134744782263e-15      -6.039669357749e-18      -2.339342402755e-17 
 1645       1.963240908095e-10       3.232775614284e-12      -9.706688757522e-12       2.392941844738e-14       1.131855208623e-15      -5.804246356833e-18      -2.318868863939e-17 
 1646       1.964874556015e-10       3.211971293291e-12      -9.653692444306e-12       2.393236557884e-14       1.128974369229e-15      -5.654662777877e-18      -2.298220456946e-17 
 1647       1.966456895713e-10       3.191309359741e-12      -9.599324955456e-12       2.393527406791e-14       1.126102237002e-15      -5.588735026851e-18      -2.277392384336e-17 
 1648       1.967987135716e-10       3.170794676585e-12      -9.543607235558e-12       2.393814152420e-14       1.123238784535e-15      -5.604267758250e-18      -2.256379827214e-17 
 1649       1.969464481394e-10       3.150432127991e-12      -9.486560347759e-12       2.394096554589e-14       1.120383984091e-15      -5.699053856694e-18      -2.235177945191e-17 
 1650       1.970888134951e-10       3.130226619379e-12      -9.428205473956e-12       2.394374371975e-14       1.117537807605e-15      -5.870874418515e-18      -2.213781876354e-17 
 1651       1.972257295425e-10       3.110183077447e-12      -9.368563914985e-12       2.394647362105e-14       1.114700226680e-15      -6.117498733352e-18      -2.192186737238e-17 
 1652       1.973571158684e-10       3.090306450204e-12      -9.307657090805e-12       2.394915281363e-14       1.111871212590e-15      -6.436684265744e-18      -2.170387622788e-17 
 1653       1.974828917417e-10       3.070601707001e-12      -9.245506540690e-12       2.395177884984e-14       1.109050736278e-15      -6.826176636723e-18      -2.148379606335e-17 
 1654       1.976029761133e-10       3.051073838561e-12      -9.182133923417e-12       2.395434927049e-14       1.106238768352e-15      -7.283709605407e-18      -2.126157739557e-17 
